school_id,school,name_long,founded_year,school_type,city,zip_code,state,statecode,region,division,country,academic_year,gender,enroll_num,enroll_share
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2019_20,oth,0,0
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2020_21,oth,5,2.4
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2020_21,oth,0,0
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2019_20,oth,0,0
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2020_21,oth,1,2.8
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2018_19,male,60,51.3
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2020_21,female,130,61.9
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2021_22,female,139,67.8
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2020_21,female,60,51.3
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2021_22,oth,1,.5
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2017_18,male,18,51.4
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2020_21,male,14,38.9
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2017_18,male,98,48.3
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2021_22,oth,0,0
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2018_19,male,19,52.8
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2017_18,male,57,48.7
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2017_18,female,105,51.7
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2017_18,oth,0,0
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2021_22,male,50,43.5
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2021_22,female,65,56.5
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2018_19,oth,0,0
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2018_19,oth,1,2.8
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2021_22,female,24,68.59999999999999
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2020_21,male,57,48.7
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2019_20,female,122,60.4
42,Tufts University,Tufts University School of Dental Medicine,1868,Private,Boston,02111,Massachusetts,MA,Northeast,New England,US,2019_20,oth,0,0
41,Boston University,Boston University Goldman School of Dental Medicine,1963,Private,Boston,02118,Massachusetts,MA,Northeast,New England,US,2019_20,female,53,45.3
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2018_19,female,16,44.4
40,Harvard University,Harvard University School of Dental Medicine,1867,Private,Boston,02115,Massachusetts,MA,Northeast,New England,US,2020_21,female,21,58.3
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2017_18,male,63,48.5
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2021_22,male,54,41.9
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2017_18,oth,0,0
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2020_21,male,63,46.3
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2018_19,male,65,50
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2020_21,female,73,53.7
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2017_18,female,67,51.5
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2019_20,male,63,48.8
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2020_21,oth,0,0
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2019_20,female,66,51.2
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2021_22,female,75,58.1
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2019_20,oth,0,0
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2018_19,female,65,50
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2021_22,oth,0,0
38,University of Maryland,University of Maryland School of Dentistry,1840,Public,Baltimore,21201,Maryland,MD,South,South Atlantic,US,2018_19,oth,0,0
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2018_19,male,30,46.9
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2020_21,male,28,43.8
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2021_22,oth,0,0
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2019_20,male,28,43.8
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2018_19,oth,0,0
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2020_21,female,36,56.3
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2017_18,oth,0,0
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2021_22,male,24,37.5
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2020_21,oth,0,0
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2019_20,oth,0,0
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2017_18,female,31,48.4
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2018_19,female,34,53.1
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2017_18,male,33,51.6
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2019_20,female,36,56.3
106,University of New England,University of New England College of Dental Medicine,2013,Private,Portland,04103,Maine,ME,Northeast,New England,US,2021_22,female,40,62.5
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2018_19,oth,0,0
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2018_19,female,73,50.7
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2021_22,oth,0,0
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2018_19,male,71,49.3
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2019_20,male,62,43.1
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2021_22,female,64,58.7
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2021_22,male,67,46.5
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2021_22,female,77,53.5
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2018_19,oth,0,0
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2018_19,female,54,49.5
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2017_18,male,73,50.7
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2017_18,male,52,47.7
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2020_21,female,86,59.7
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2019_20,oth,0,0
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2020_21,male,57,52.8
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2019_20,male,42,38.5
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2020_21,oth,0,0
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2017_18,oth,0,0
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2020_21,male,58,40.3
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2019_20,oth,0,0
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2020_21,oth,0,0
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2019_20,female,82,56.9
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2019_20,female,67,61.5
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2018_19,male,55,50.5
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2017_18,female,71,49.3
44,University of Detroit Mercy,University of Detroit Mercy School of Dentistry,1932,Private,Detroit,48208,Michigan,MI,Midwest,East North Central,US,2021_22,oth,0,0
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2020_21,female,51,47.2
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2017_18,female,57,52.3
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2017_18,oth,0,0
46,University of Michigan,University of Michigan School of Dentistry,1875,Public,Ann Arbor,48109,Michigan,MI,Midwest,East North Central,US,2021_22,male,45,41.3
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2020_21,female,45,42.9
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2017_18,female,43,39.1
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2018_19,oth,0,0
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2021_22,female,65,61.9
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2018_19,male,49,44.5
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2021_22,oth,0,0
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2019_20,male,56,51.4
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2017_18,oth,0,0
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2020_21,male,60,57.1
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2021_22,male,40,38.1
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2019_20,female,53,48.6
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2019_20,oth,0,0
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2017_18,male,67,60.9
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2018_19,female,61,55.5
48,University of Minnesota,University of Minnesota School of Dentistry,1888,Public,Minneapolis,55455,Minnesota,MN,Midwest,West North Central,US,2020_21,oth,0,0
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2021_22,oth,0,0
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2017_18,female,19,45.2
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2020_21,oth,0,0
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2018_19,female,20,47.6
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2019_20,oth,0,0
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2020_21,male,57,52.3
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2021_22,oth,0,0
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2019_20,female,58,53.2
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2018_19,male,22,52.4
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2018_19,oth,0,0
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2020_21,female,52,47.7
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2017_18,oth,0,0
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2018_19,male,54,49.5
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2019_20,male,51,46.8
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2018_19,oth,0,0
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2017_18,male,53,48.6
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2021_22,female,50,45.9
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2021_22,female,45,71.40000000000001
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2021_22,male,18,28.6
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2019_20,male,30,47.6
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2017_18,female,56,51.4
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2020_21,oth,0,0
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2020_21,female,28,43.8
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2021_22,male,59,54.1
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2019_20,oth,0,0
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2017_18,oth,0,0
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2019_20,female,33,52.4
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2017_18,male,23,54.8
52,"University of Missouri, Kansas City",University of Missouri-Kansas City School of Dentistry,1881,Public,Kansas City,64108,Missouri,MO,Midwest,West North Central,US,2018_19,female,55,50.5
107,Missouri School of Dentistry & Oral Health,Missouri School of Dentistry & Oral Health,2013,Private,Kirksville,63501,Missouri,MO,Midwest,West North Central,US,2020_21,male,36,56.3
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2018_19,male,21,52.5
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2017_18,male,16,40
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2019_20,male,20,50
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2019_20,oth,0,0
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2020_21,female,20,50
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2017_18,female,24,60
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2017_18,oth,0,0
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2018_19,female,19,47.5
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2021_22,male,19,47.5
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2018_19,oth,0,0
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2021_22,oth,0,0
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2019_20,female,20,50
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2021_22,female,21,52.5
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2020_21,male,20,50
49,University of Mississippi,University of Mississippi School of Dentistry,1975,Public,Jackson,39216,Mississippi,MS,South,East South Central,US,2020_21,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2019_20,male,42,50.6
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2021_22,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2021_22,male,36,48
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2018_19,oth,0,0
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2021_22,male,23,42.6
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2018_19,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2020_21,oth,0,0
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2020_21,female,29,55.8
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2021_22,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2017_18,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2017_18,male,39,47.6
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2020_21,female,46,54.8
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2019_20,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2018_19,female,42,50
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2017_18,female,43,52.4
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2021_22,female,31,57.4
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2017_18,male,23,44.2
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2019_20,male,26,50
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2020_21,oth,0,0
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2020_21,male,38,45.2
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2020_21,male,23,44.2
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2021_22,female,39,52
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2019_20,female,41,49.4
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2017_18,female,29,55.8
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2018_19,male,23,44.2
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2019_20,female,26,50
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2017_18,oth,0,0
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2019_20,oth,0,0
103,East Carolina University,East Carolina University School of Dental Medicine,2011,Public,Greenville,27834,North Carolina,NC,South,South Atlantic,US,2018_19,female,29,55.8
70,University of North Carolina,University of North Carolina at Chapel Hill Adams School of Dentistry,1950,Public,Chapel Hill,27599,North Carolina,NC,South,South Atlantic,US,2018_19,male,42,50
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2018_19,female,24,47.1
58,University of Nebraska Medical Center,University of Nebraska Medical Center College of Dentistry,1899,Public,Lincoln,68583,Nebraska,NE,Midwest,West North Central,US,2021_22,female,30,54.5
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2020_21,male,66,56.9
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2018_19,female,45,38.8
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2018_19,male,71,61.2
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2019_20,oth,0,0
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2021_22,female,45,38.1
56,Creighton University,Creighton University School of Dentistry,1905,Private,Omaha,68102,Nebraska,NE,Midwest,West North Central,US,2019_20,male,72,60.5
